"","date","companyId","jobId","country","stateProvince","city","avgOverallRating","numReviews","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","salaryCurrency","jobLanguage","supervisingJob","licenseRequiredJob","educationRequirement","jobAgeDays","clicks","localClicks"
"3873",2016-10-20,"company03124","job0003790","US","CA","Glendale",4.1,83,NA,"senior editor","media",2143,361,7,45400,NA,"EN",0,0,"Higher education",54,5,0
"3874",2016-10-20,"company00162","job0003791","US","IL","North Aurora",0,NA,NA,"pharmacy technician","pharmacy",4032,643,NA,29900,NA,"EN",0,0,"None",53,16,3
"3875",2016-10-20,"company00047","job0003792","US","IL","Collinsville",3.3,56,NA,"retail sales associate","retail",2189,316,NA,15000,NA,"EN",0,0,"High school",54,8,4
"3876",2016-10-20,"company03125","job0003793","CA","AB","Calgary",0,NA,NA,"senior software engineer","techsoftware",2841,470,2,73700,NA,"EN",0,0,"Higher education",52,3,3
"3877",2016-10-20,"company03126","job0003794","US","CA","Mountain View",0,NA,NA,"android developer","techsoftware",1927,315,3,109400,NA,"EN",0,0,"None",51,13,2
"3878",2016-10-20,"company03127","job0003795","US","WA","Aberdeen",0,NA,NA,"customer service representative","customer",1993,321,NA,25500,NA,"EN",0,1,"High school",51,24,24
"3879",2016-10-20,"company03128","job0003796","US","NC","Research Triangle Park",4.6,87,NA,"communication specialist","management",1632,267,5,45400,"USD","EN",0,0,"Higher education",50,12,2
"3880",2016-10-20,"company03129","job0003797","US","CT","Tolland",3.2,84,NA,"cook","food",2388,373,2,23900,NA,"EN",0,1,"High school",49,16,1
"3881",2016-10-20,"company03130","job0003798","US","NJ","Bridgewater",0,NA,NA,"human resources manager","hr",2181,317,1,28100,NA,"EN",0,0,"Higher education",49,18,2
"3882",2016-10-20,"company01398","job0003204","US","CA","Oakland",3.6,145,NA,"housekeeper","sanitation",454,138,NA,18500,NA,"EN",0,0,"None",47,10,4
"3883",2016-10-20,"company03131","job0003799","US","PA","Hershey",0,NA,NA,"supply chain manager","transport",2520,381,NA,84500,NA,"EN",0,1,"Higher education",45,18,1
"3884",2016-10-20,"company03132","job0003800","US","FL","Doral",0,NA,NA,"real estate agent","realestate",2494,389,NA,82100,NA,"EN",0,1,"None",45,16,2
"3885",2016-10-20,"company03133","job0003801","US","AZ","Scottsdale",0,NA,NA,"babysitter/nanny","childcare",2354,470,NA,28700,"USD","EN",0,0,"None",44,21,2
"3886",2016-10-20,"company02587","job0003802","CA","ON","Toronto",5,74,NA,NA,NA,1477,262,NA,41900,NA,"EN",0,0,"None",42,19,12
"3887",2016-10-20,"company01784","job0002039","US","AZ","Phoenix",0,NA,NA,"realtor","realestate",2469,386,NA,52700,"USD","EN",0,1,"None",42,28,5
"3888",2016-10-20,"company03134","job0003803","US","NY","Brooklyn",0,NA,NA,"social media manager","marketing",3068,532,2,55000,NA,"EN",0,0,"None",42,57,15
"3889",2016-10-20,"company03135","job0003804","US","CA","Fresno",0,NA,NA,"front desk agent","customer",1349,316,NA,20200,"USD","EN",0,0,"None",42,21,13
"3890",2016-10-20,"company03136","job0003805","US","NY","Roslyn",3.1,121,"EDUCATION_AND_SCHOOLS",NA,NA,888,159,NA,32400,NA,"EN",0,0,"None",41,3,0
"3891",2016-10-20,"company03137","job0003806","US","CA","San Jose",0,NA,NA,"member services representative","customer",1735,320,2,23100,NA,"EN",0,0,"High school",40,15,0
"3892",2016-10-20,"company03138","job0003807","US","TN","Memphis",0,NA,NA,"store manager","retail",3842,554,NA,35200,"USD","EN",1,0,"None",39,17,2
"3893",2016-10-20,"company03139","job0003808","US","CA","Palo Alto",3.3,37,NA,"executive assistant","admin",1971,336,3,42200,NA,"EN",0,0,"Higher education",36,22,3
"3894",2016-10-20,"company00348","job0003809","US","NC","Hubert",3.7,80,NA,"assistant manager","management",8086,1335,NA,21200,NA,"EN",0,1,"None",36,3,2
"3895",2016-10-20,"company02721","job0003810","US","MN","Kasson",3.5,110,NA,"speech therapist","therapy",1600,260,NA,43200,NA,"EN",0,1,"None",35,17,2
"3896",2016-10-20,"company03140","job0003811","US","AL","Huntsville",0,NA,NA,"software engineer","techsoftware",3254,459,5,80300,NA,"EN",0,0,"Higher education",34,12,1
"3897",2016-10-20,"company03141","job0003812","US","MN","Minneapolis",0,NA,"EDUCATION_AND_SCHOOLS","education assistant","admin",1956,347,3,49900,NA,"EN",0,1,"Higher education",34,13,11
"3898",2016-10-20,"company03142","job0003813","US","OR","Portland",3.2,74,NA,"program manager","project",1884,293,2,25400,"USD","EN",1,0,"High school",34,23,12
"3899",2016-10-20,"company03143","job0003814","US","IL","Tinley Park",0,NA,NA,"network engineer","techhelp",5230,703,5,84400,NA,"EN",1,0,"Higher education",34,33,10
"3900",2016-10-20,"company01888","job0003815","US","CO","Aurora",3.7,28,NA,"beauty consultant","sales",6916,1020,NA,54100,NA,"EN",0,0,"High school",32,29,12
"3901",2016-10-20,"company01648","job0003816","US","CT","Manchester",3.7,97,NA,"stocker","warehouse",300,83,NA,21500,NA,"EN",0,0,"None",30,21,1
"3902",2016-10-20,"company01470","job0001649","DE","NW","Köln",0,NA,NA,"referent personalentwicklung","admin",1774,322,NA,38600,NA,"DE",NA,NA,NA,30,24,12
"3903",2016-10-20,"company03144","job0003817","DE","BW","Lörrach",0,NA,NA,NA,NA,1771,311,NA,38600,NA,"DE",NA,NA,NA,28,22,2
"3904",2016-10-20,"company03145","job0003818","US","CA","Irvine",0,NA,NA,"financial planner","sales",1700,233,2,62000,NA,"EN",0,0,"Higher education",28,20,1
"3905",2016-10-20,"company03146","job0003819","US","IL","Mount Carmel",0,NA,NA,"care manager","service",4528,683,3,46800,NA,"EN",1,1,"Higher education",28,26,2
"3906",2016-10-20,"company03147","job0003820","CA","ON","Penetanguishene",3.4,94,NA,"social worker","service",4109,622,NA,70000,"CAD","EN",0,1,"None",28,18,2
"3907",2016-10-20,"company00139","job0003821","US","AZ","Tucson",3.8,19,NA,"seasonal associate","uncategorized",2084,377,NA,19000,NA,"EN",0,0,"None",28,22,2
"3908",2016-10-20,"company00025","job0003822","US","PA","King of Prussia",3.7,37,NA,"pet sitter","veterinary",952,235,NA,17900,NA,"EN",0,0,"None",27,20,2
"3909",2016-10-20,"company03148","job0003823","US","IN","Princeton",4.5,90,NA,"general manager","management",484,149,2,34700,NA,"EN",0,1,"High school",27,21,3
"3910",2016-10-20,"company03149","job0003824","US","IL","Hillside",0,NA,NA,"therapist","therapy",3206,436,NA,41000,NA,"EN",0,0,"Higher education",26,18,0
"3911",2016-10-20,"company03150","job0003825","US","AR","Bentonville",3.3,50,NA,"database administrator","techhelp",2411,389,1,71300,NA,"EN",0,0,"Higher education",26,48,7
"3912",2016-10-20,"company03151","job0003826","US","OK","Moore",0,NA,NA,"retail sales associate","retail",2580,390,NA,17600,NA,"EN",0,0,"High school",25,37,3
"3913",2016-10-20,"company01918","job0003827","DE","BY","München",0,NA,NA,"auszubildende hotelfachmann / hotelfachfrau","hospitality",3953,661,NA,22800,NA,"DE",NA,NA,NA,24,15,0
"3914",2016-10-20,"company03152","job0003828","US","CA","Berkeley",4.3,119,"GOVERNMENT","software engineer","techsoftware",2983,503,2,94900,NA,"EN",0,0,"Higher education",24,14,3
"3915",2016-10-20,"company03153","job0003829","DE","RP","Deidesheim",0,NA,NA,"küchenhilfe","food",1306,186,NA,19500,NA,"DE",NA,NA,NA,23,12,0
"3916",2016-10-20,"company03154","job0003830","US","NY","Clifton Park",0,NA,NA,"front desk agent","customer",1205,252,NA,22900,NA,"EN",0,0,"High school",23,11,6
"3917",2016-10-20,"company03155","job0003831","US","TN","Memphis",5,23,NA,"registered nurse case manager","mednurse",1904,281,2,67300,NA,"EN",1,1,"None",22,10,2
"3918",2016-10-20,"company03156","job0003832","CA","ON","Cambridge",0,NA,NA,"laborer","construction",1622,261,NA,24300,"CAD","EN",0,0,"None",22,7,4
"3919",2016-10-20,"company03157","job0003833","US","UT","Salt Lake City",3,26,NA,"material handler","warehouse",2329,404,3,35300,NA,"EN",0,1,"High school",22,6,3
"3920",2016-10-20,"company03158","job0003834","CA","AB","Calgary",0,NA,NA,NA,NA,1815,358,NA,36900,"CAD","EN",0,0,"None",21,27,2
"3921",2016-10-20,"company03159","job0003835","US","KY","Marion",3.8,52,NA,"maintenance technician","install",2930,483,1,30200,NA,"EN",1,1,"High school",21,24,0
"3922",2016-10-20,"company01153","job0003836","US","TN","Knoxville",3.7,14,NA,"teller","retail",2322,399,NA,20000,NA,"EN",0,0,"High school",21,9,9
"3923",2016-10-20,"company03160","job0003837","US","MA","Cambridge",0,NA,NA,"operations associate","admin",1658,319,NA,39500,NA,"EN",0,0,"None",21,29,14
"3924",2016-10-20,"company03161","job0003838","US","CA","Fresno",0,NA,NA,NA,NA,401,129,NA,197300,NA,"EN",0,1,"None",21,8,8
"3925",2016-10-20,"company02886","job0003839","US","OH","Columbus",2.6,91,NA,"district manager","management",2024,320,NA,58600,NA,"EN",1,1,"High school",21,10,3
"3926",2016-10-20,"company03162","job0003840","US","TX","Cypress",3,15,NA,"food truck manager","food",1127,232,NA,24300,"USD","EN",0,1,"None",21,21,0
"3927",2016-10-20,"company03163","job0003841","US","WI","Fort Atkinson",0,NA,NA,"payroll coordinator","accounting",3881,609,5,49200,"USD","EN",0,1,"Higher education",21,49,0
"3928",2016-10-20,"company03164","job0003842","CA","AB","Peace River",0,NA,NA,"produce manager","retail",1434,215,NA,69700,NA,"EN",1,0,"None",20,4,0
"3929",2016-10-20,"company03165","job0003843","DE","BW","Stuttgart",0,NA,NA,"projektleiter","management",2356,407,NA,24000,NA,"DE",NA,NA,NA,20,12,0
"3930",2016-10-20,"company03166","job0003844","DE","BY","Ingolstadt",0,NA,NA,"glaser","manufacturing",2362,390,NA,22600,NA,"DE",NA,NA,NA,20,16,1
"3931",2016-10-20,"company03167","job0003845","DE","BY","Kempten (Allgäu)",0,NA,NA,"koch vollzeit","food",802,168,NA,20600,"EUR","DE",NA,NA,NA,19,10,0
"3932",2016-10-20,"company03168","job0003846","CA","ON","Toronto",0,NA,NA,NA,NA,2093,324,NA,33500,NA,"EN",0,0,"None",20,32,12
"3933",2016-10-20,"company01601","job0003847","US","IL","Chicago",3.8,28,NA,"vice president","management",4408,684,10,103100,NA,"EN",1,0,"Higher education",20,29,21
"3934",2016-10-20,"company03169","job0003848","US","MN","Willmar",5,20,NA,"help desk analyst","techhelp",3595,503,2,58000,NA,"EN",0,0,"Higher education",20,26,8
"3935",2016-10-20,"company01438","job0003849","CA","BC","Vancouver",4.2,78,NA,"design engineer","techinfo",1550,261,15,92100,NA,"EN",0,0,"Higher education",19,21,8
"3936",2016-10-20,"company03170","job0003850","US","VA","Midlothian",3.6,5,NA,"registered nurse","mednurse",3036,543,NA,48400,NA,"EN",0,1,"None",19,14,2
"3937",2016-10-20,"company00723","job0003851","US","MN","Duluth",3.7,90,NA,"cashier","retail",888,147,NA,24600,NA,"EN",0,0,"None",19,5,0
"3938",2016-10-20,"company03171","job0003852","US","OH","Cincinnati",4.3,347,"EDUCATION_AND_SCHOOLS","post-doctoral fellow","education",1865,285,NA,65500,NA,"EN",0,1,"Higher education",19,4,3
"3939",2016-10-20,"company03172","job0003853","US","AZ","Chandler",3.3,47,"AUTO","genius","techhelp",609,94,NA,32100,NA,"EN",0,0,"None",19,16,2
"3940",2016-10-20,"company02619","job0003085","CA","QC","Quebec City",0,NA,NA,"ingénieur","engid",2448,427,NA,0,NA,"FR",NA,NA,NA,19,4,1
"3941",2016-10-20,"company03173","job0003854","US","TX","Richardson",0,NA,NA,"network security engineer","techhelp",775,124,NA,96400,"USD","EN",0,0,"None",17,29,3
"3942",2016-10-20,"company03174","job0003855","US","WI","Cedarburg",0,NA,NA,"sales and marketing manager","sales",3305,455,5,73300,"USD","EN",1,0,"Higher education",16,32,0
"3943",2016-10-20,"company00200","job0003856","US","VA","Charlottesville",0,NA,NA,"senior operations officer","management",3480,540,10,80400,NA,"EN",1,0,"Higher education",16,23,0
"3944",2016-10-20,"company03170","job0003857","US","PA","Harrisburg",3.6,5,NA,"registered nurse","mednurse",670,192,NA,67300,NA,"EN",0,0,"None",16,6,0
"3945",2016-10-20,"company00090","job0003858","US","FL","Lake Mary",0,NA,NA,"babysitter/nanny","childcare",154,44,NA,29400,NA,"EN",0,0,"None",16,33,2
"3946",2016-10-20,"company03175","job0003859","US","MA","Boston",0,NA,NA,"ingénieur développement php","techsoftware",3614,547,NA,0,NA,"FR",NA,NA,NA,16,19,3
"3947",2016-10-20,"company00777","job0003860","US","NC","Charlotte",0,NA,NA,"vice president of operations","management",3522,522,10,83300,NA,"EN",1,0,"Higher education",16,35,5
"3948",2016-10-20,"company03176","job0003861","US","TX","San Antonio",4.3,12,NA,"registered nurse","mednurse",573,160,NA,78600,NA,"EN",0,1,"None",16,6,6
"3949",2016-10-20,"company03177","job0003862","US","FL","Saint Petersburg",0,NA,NA,"attendant","customer",774,137,NA,19800,"USD","EN",0,0,"None",16,37,14
"3950",2016-10-20,"company01154","job0003863","US","CA","San Leandro",0,NA,NA,"administrative coordinator","admin",2908,472,1,30600,NA,"EN",0,0,"High school",15,37,2
"3951",2016-10-20,"company01115","job0003864","US","NM","Albuquerque",3.8,71,NA,"director","management",6620,1031,5,54100,NA,"EN",1,0,"Higher education",15,19,9
"3952",2016-10-20,"company01080","job0001206","US","NC","Charlotte",4.1,85,"HUMAN_RESOURCES_AND_STAFFING","it analyst","techinfo",5248,716,3,66700,NA,"EN",1,0,"Higher education",15,8,0
"3953",2016-10-20,"company03178","job0003865","US","CA","San Francisco",0,NA,NA,"front office manager","admin",553,118,0,26600,"USD","EN",0,0,"None",14,9,3
"3954",2016-10-20,"company03179","job0003866","US","OH","North Olmsted",0,NA,NA,"cake decorator","food",219,117,2,33300,NA,"EN",0,0,"None",15,6,0
"3955",2016-10-20,"company03180","job0003867","CA","BC","West Vancouver",3.6,95,NA,"clerk","admin",1048,206,NA,27300,NA,"EN",0,0,"None",15,13,0
"3956",2016-10-20,"company00416","job0003868","US","NC","Greensboro",0,NA,NA,"retail sales associate","retail",2512,434,NA,33100,NA,"EN",0,0,"High school",14,28,28
"3957",2016-10-20,"company03181","job0003869","US","GA","Kennesaw",0,NA,NA,"customer support representative","customer",3065,491,1,28400,NA,"EN",0,0,"None",14,25,9
"3958",2016-10-20,"company03182","job0003870","US","CO","Denver",0,NA,NA,"senior tax manager","accounting",1926,335,3,85500,NA,"EN",1,1,"Higher education",14,24,11
"3959",2016-10-20,"company03183","job0003871","US","MA","Worcester",0,NA,NA,"solutions engineer","sales",5134,769,2,79300,NA,"EN",0,0,"Higher education",13,14,0
"3960",2016-10-20,"company03184","job0003872","US","CA","San Francisco",0,NA,NA,"sous chef","food",705,130,NA,42200,NA,"EN",0,0,"None",13,21,2
"3961",2016-10-20,"company03185","job0003873","US","IL","Chicago",0,NA,NA,"account executive","sales",4332,637,12,127900,NA,"EN",1,0,"Higher education",13,20,4
"3962",2016-10-20,"company03186","job0003874","US","FL","Fort Lauderdale",3.9,46,NA,NA,NA,379,87,3,38400,NA,"EN",0,1,"None",13,24,0
"3963",2016-10-20,"company03187","job0003875","CA","QC","Laval",0,NA,NA,"responsable assurance qualité","engid",1545,252,NA,0,NA,"FR",NA,NA,NA,13,12,2
"3964",2016-10-20,"company03188","job0003876","US","TX","Seymour",0,NA,NA,"housekeeper","sanitation",76,38,NA,29900,NA,"EN",0,0,"None",12,4,2
"3965",2016-10-20,"company00417","job0003877","US","GA","Augusta",3.9,23,NA,"associate","uncategorized",4599,717,NA,32900,NA,"EN",0,0,"Higher education",13,53,28
"3966",2016-10-20,"company03189","job0003878","CA","ON","Street",0,NA,NA,"senior systems analyst","techinfo",4992,761,6,79100,NA,"EN",0,0,"Higher education",13,9,3
"3967",2016-10-20,"company03190","job0003879","US","CA","Visalia",4,115,NA,"director","management",4134,580,4,56700,"USD","EN",1,1,"High school",13,17,3
"3968",2016-10-20,"company02376","job0003676","DE","BY","Lindau",0,NA,NA,"it application manager","management",1973,323,NA,27300,NA,"DE",NA,NA,NA,12,6,3
"3969",2016-10-20,"company01670","job0003880","US","MD","Annapolis",0,NA,NA,"owner operator driver","driver",2124,325,3,217900,"USD","EN",0,0,"None",10,3,3
"3970",2016-10-20,"company03191","job0003881","US","IN","Hobart",0,NA,NA,"teacher","education",1243,217,NA,44700,"USD","EN",0,0,"Higher education",10,32,2
"3971",2016-10-20,"company03192","job0003882","US","TX","Killeen",3.6,111,NA,"licensed vocational nurse","mednurse",1674,276,NA,53800,NA,"EN",0,1,"None",10,20,2
"3972",2016-10-20,"company03193","job0003883","US","MD","Baltimore",0,NA,NA,NA,NA,2774,381,3,67900,NA,"EN",0,0,"Higher education",10,45,29
"3973",2016-10-20,"company03194","job0003884","US","KY","Louisville",5,77,"HUMAN_RESOURCES_AND_STAFFING","medical technologist","medtech",1391,233,NA,62000,NA,"EN",0,1,"None",9,18,18
"3974",2016-10-20,"company03195","job0003885","US","AZ","Phoenix",3.6,88,NA,"elementary school teacher","education",721,162,NA,44500,NA,"EN",0,0,"None",10,27,6
"3975",2016-10-20,"company03196","job0003886","US","WI","Muskego",0,NA,NA,"shift manager","management",488,156,NA,21900,NA,"EN",0,0,"None",10,8,2
"3976",2016-10-20,"company02191","job0003887","US","IA","Cedar Rapids",3.9,73,NA,"project assistant","admin",804,163,NA,28900,"USD","EN",0,0,"None",9,8,5
"3977",2016-10-20,"company03197","job0003888","US","PA","West Point",4.1,12,NA,"senior facility manager","management",7563,1081,5,87500,NA,"EN",1,1,"Higher education",9,13,0
"3978",2016-10-20,"company03198","job0003889","US","NC","Charlotte",4,34,NA,"operator","install",1352,275,3,47600,NA,"EN",0,0,"High school",9,15,2
"3979",2016-10-20,"company03199","job0003890","US","OK","McAlester",0,NA,NA,"executive housekeeper","sanitation",629,128,2,29500,NA,"EN",0,0,"None",9,20,7
"3980",2016-10-20,"company03200","job0003891","US","AZ","Phoenix",5,64,NA,"hospice nurse","mednurse",1605,247,NA,51900,NA,"EN",0,1,"Higher education",9,4,0
"3981",2016-10-20,"company03201","job0003892","US","FL","Tampa",0,NA,NA,"business analyst","techinfo",8718,1260,4,70600,"USD","EN",0,0,"Higher education",9,46,14
"3982",2016-10-20,"company03202","job0003893","US","CA","Sacramento",3,24,NA,"outside sales representative","sales",3532,506,NA,52900,NA,"EN",0,1,"Higher education",9,14,0
"3983",2016-10-20,"company03203","job0003894","US","WI","Madison",0,NA,NA,"food service associate","food",3740,529,NA,13900,NA,"EN",0,1,"None",9,21,9
"3984",2016-10-20,"company03204","job0003895","US","NY","Valhalla",3.5,10,NA,"laboratory technician","medtech",708,165,3,42200,NA,"EN",0,0,"Higher education",9,43,2
"3985",2016-10-20,"company03205","job0003896","US","TX","Austin",3.3,15,NA,"administrative assistant","admin",4639,663,2,37100,NA,"EN",1,0,"High school",9,46,25
"3986",2016-10-20,"company00824","job0003897","CA","ON","Toronto",3.8,35,NA,"java developer","techsoftware",2643,452,2,89900,NA,"EN",0,0,"Higher education",8,10,6
"3987",2016-10-20,"company03206","job0003898","US","MI","Detroit",5,41,"CONSULTING_AND_BUSINESS_SERVICES","product development engineer","techsoftware",1064,225,NA,73400,"USD","EN",0,0,"None",8,28,0
"3988",2016-10-20,"company02018","job0003899","US","OH","Miamisburg",3.7,149,NA,"sous chef","food",1879,296,NA,30200,NA,"EN",0,0,"High school",8,15,2
"3989",2016-10-20,"company00892","job0003900","US","TN","Jackson",3.2,77,NA,"entry level sales representative","sales",6916,1063,NA,58900,NA,"EN",1,0,"Higher education",8,30,16
"3990",2016-10-20,"company03207","job0003901","US","NJ","Branchburg",0,NA,"INTERNET_AND_SOFTWARE","junior support analyst","techinfo",2215,350,NA,40400,NA,"EN",0,0,"Higher education",7,76,2
"3991",2016-10-20,"company01200","job0003902","US","MD","Baltimore",3.6,47,NA,"substitute","education",1433,299,NA,21600,NA,"EN",0,1,"High school",7,24,15
"3992",2016-10-20,"company03208","job0003903","US","NJ","Woodbury Heights",0,NA,NA,"fitness trainer","sports",1394,232,NA,47700,NA,"EN",0,0,"High school",7,28,3
"3993",2016-10-20,"company03209","job0003904","US","NY","New York",0,NA,NA,"production assistant","admin",758,167,NA,27100,"USD","EN",0,0,"High school",7,86,21
"3994",2016-10-20,"company02013","job0003905","US","GA","Atlanta",3.6,82,NA,"corporate development manager","management",2182,350,3,108200,NA,"EN",0,0,"Higher education",7,40,15
"3995",2016-10-20,"company00834","job0003906","US","CT","Stamford",0,NA,NA,"attorney","legal",889,165,5,102400,NA,"EN",0,0,"None",6,30,5
"3996",2016-10-20,"company02513","job0002959","US","HI","Hilo",3.4,20,NA,"store manager","retail",1163,170,1,32500,NA,"EN",1,0,"High school",6,4,4
"3997",2016-10-20,"company03210","job0003907","US","DC","Washington",0,NA,NA,"communications associate","media",548,117,NA,53500,NA,"EN",0,0,"None",6,16,1
"3998",2016-10-20,"company03211","job0003908","US","CA","Sacramento",0,NA,NA,"sales executive","sales",2993,483,NA,106900,"USD","EN",0,0,"None",6,16,1
"3999",2016-10-20,"company00090","job0003909","US","AR","Benton",0,NA,NA,"childcare assistant","childcare",241,135,NA,33900,NA,"EN",0,0,"None",6,32,3
"4000",2016-10-20,"company03212","job0003910","US","FL","Largo",3.6,65,NA,"billing specialist","admin",970,194,2,36900,NA,"EN",0,0,"High school",6,43,7
"4001",2016-10-20,"company03213","job0003911","DE","BY","Rosenheim",0,NA,NA,"sachbearbeiter export","admin",1064,174,NA,27300,NA,"DE",NA,NA,NA,6,32,0
"4002",2016-10-20,"company03214","job0003912","US","NJ","Paramus",3.9,109,NA,"bartender","food",2104,379,NA,20600,NA,"EN",0,0,"None",5,21,3
"4003",2016-10-20,"company03215","job0003913","US","TX","Houston",4.2,43,NA,NA,NA,2393,333,1,59400,NA,"EN",0,0,"Higher education",5,9,7
"4004",2016-10-20,"company03216","job0003914","US","MD","Gaithersburg",0,NA,"ORGANIZATION","therapist","therapy",1682,335,2,40200,NA,"EN",0,1,"Higher education",6,24,3
"4005",2016-10-20,"company02948","job0003915","US","NC","Asheville",0,NA,NA,"mathematics teacher","education",1191,174,NA,43300,NA,"EN",0,1,"Higher education",6,18,2
"4006",2016-10-20,"company01414","job0003916","US","MI","Detroit",3.1,145,"FOOD_AND_BEVERAGES","technology assistant","admin",1580,240,2,37200,NA,"EN",0,0,"None",6,31,15
"4007",2016-10-20,"company03217","job0003917","US","IL","Maryville",0,NA,NA,"registered nurse","mednurse",734,166,NA,38500,NA,"EN",0,1,"None",5,13,1
"4008",2016-10-20,"company03218","job0003918","US","NJ","Paramus",3.8,19,NA,"retail sales associate","retail",885,144,NA,25900,NA,"EN",0,0,"None",5,27,2
"4009",2016-10-20,"company03219","job0003919","DE","NW","Drolshagen",0,NA,NA,"mechaniker","manufacturing",5110,737,NA,32000,NA,"DE",NA,NA,NA,5,32,2
"4010",2016-10-20,"company01081","job0003920","US","WI","Linden",0,NA,NA,"driver assistant","warehouse",1465,289,NA,19700,NA,"EN",0,0,"None",3,7,1
"4011",2016-10-20,"company03220","job0003921","US","MO","Kirksville",4.3,62,NA,"materials manager","management",469,84,NA,40900,NA,"EN",0,0,"None",4,11,2
"4012",2016-10-20,"company00090","job0003922","US","MD","Pasadena",0,NA,NA,"babysitter/nanny","childcare",328,137,NA,26600,NA,"EN",0,0,"None",3,18,18
"4013",2016-10-20,"company03221","job0003923","US","VA","Ashburn",4,13,NA,"network engineer","techhelp",5891,835,8,110800,NA,"EN",1,0,"Higher education",3,14,2
"4014",2016-10-20,"company03222","job0003924","US","PA","Philadelphia",0,NA,NA,"collection agent","sales",1370,176,3,32200,NA,"EN",0,0,"High school",3,111,46
"4015",2016-10-20,"company03223","job0003925","US","TX","Coppell",0,NA,NA,"laborer","construction",394,79,NA,29400,NA,"EN",0,1,"None",3,31,3
"4016",2016-10-20,"company03224","job0003926","US","FL","Tampa",0,NA,NA,"client manager","management",2183,381,3,70000,NA,"EN",1,0,"None",3,15,1
"4017",2016-10-20,"company03225","job0003927","US","NJ","East Brunswick",0,NA,NA,"lease administrator","realestate",2252,356,3,74600,NA,"EN",1,0,"Higher education",3,46,2
"4018",2016-10-20,"company00763","job0003928","US","MO","Pacific",3.9,88,NA,"chief operating officer","management",1243,248,NA,66800,NA,"EN",0,0,"None",3,19,3
"4019",2016-10-20,"company01944","job0003929","US","WI","Greendale",0,NA,NA,"sales consultant","sales",3537,574,NA,29500,NA,"EN",0,0,"High school",2,3,3
"4020",2016-10-20,"company03226","job0003930","DE","BW","Heidelberg",4.1,93,"HUMAN_RESOURCES_AND_STAFFING","sachbearbeiter","admin",589,105,NA,23100,NA,"DE",NA,NA,NA,2,8,3
"4021",2016-10-20,"company03227","job0003931","US","FL","Naples",0,NA,NA,"food runner","food",2229,317,NA,38100,NA,"EN",0,0,"None",3,23,23
"4022",2016-10-20,"company03228","job0003932","US","SC","Columbia",0,NA,NA,"manager on duty","management",5087,859,NA,29900,NA,"EN",1,0,"None",2,11,2
"4023",2016-10-20,"company03229","job0003933","US","CA","South Lake Tahoe",0,NA,NA,"system engineer","engid",3510,469,NA,75400,NA,"EN",0,0,"None",2,27,0
"4024",2016-10-20,"company02942","job0003934","US","IN","Franklin",2.8,50,NA,"cook","food",2604,406,NA,16900,NA,"EN",0,0,"None",2,18,1
"4025",2016-10-20,"company00090","job0003935","US","WA","Camas",0,NA,NA,"babysitter/nanny","childcare",111,17,NA,32500,NA,"EN",0,0,"None",2,17,3
"4026",2016-10-20,"company03230","job0003936","US","MN","Rochester",0,NA,NA,"research fellow","science",3706,584,NA,46600,NA,"EN",0,1,"Higher education",2,20,3
"4027",2016-10-20,"company03231","job0003937","US","OH","Marysville",0,NA,NA,"car sales executive","sales",1051,212,NA,40100,NA,"EN",0,0,"High school",2,31,4
"4028",2016-10-20,"company01843","job0003938","CA","ON","Newmarket",4,77,NA,"stocking associate","retail",3065,518,1,29200,NA,"EN",0,0,"High school",2,75,18
"4029",2016-10-20,"company00090","job0003939","US","KS",NA,0,NA,NA,"senior appraiser","admin",4076,631,NA,34100,"USD","EN",0,1,"High school",2,28,2
"4030",2016-10-20,"company03232","job0003940","US","IA","Shenandoah",0,NA,NA,"wireless consultant","sales",568,101,NA,30700,"USD","EN",0,0,"High school",2,33,4
"4031",2016-10-20,"company03233","job0003941","US","VA","Woodbridge",0,NA,NA,"store manager","retail",1783,298,NA,33800,NA,"EN",1,0,"None",2,11,2
"4032",2016-10-20,"company00385","job0003942","US","NY","Manhattan",3.5,234,"INDUSTRIAL_MANUFACTURING","mechanic","install",409,75,2,47400,NA,"EN",0,1,"None",2,25,0
"4033",2016-10-20,"company03234","job0003943","US","TN","Murfreesboro",3,37,"HEALTH_CARE","family nurse practitioner","mednurse",4321,657,NA,63800,NA,"EN",0,1,"None",1,21,1
"4034",2016-10-20,"company03235","job0003944","US","OR","Canby",0,NA,NA,"fitness trainer","sports",1703,297,NA,41400,NA,"EN",0,1,"None",1,21,2
"4035",2016-10-20,"company03236","job0003945","US","MN","Nisswa",0,NA,NA,"dietary aide","care",1645,283,NA,18300,NA,"EN",0,0,"High school",1,24,0
"4036",2016-10-20,"company03237","job0003946","US","FL","Amelia Island",0,NA,NA,"audiologist","meddr",1602,239,NA,73800,NA,"EN",0,0,"None",1,44,2
"4037",2016-10-20,"company01916","job0003947","US","TX","Houston",3.8,147,"HEALTH_CARE","registered nurse iii","mednurse",3891,677,4,47100,NA,"EN",0,1,"Higher education",1,80,33
"4038",2016-10-20,"company03238","job0003948","US","MA","Danvers",4,135,"ORGANIZATION","licensed practical nurse","mednurse",5572,832,2,34100,NA,"EN",0,1,"High school",1,45,0
